layer,start_date,railway,capacity,:ID,surveillance-type,level,public_transport,STIF-zone,website,addr-street,recycling-clothes,lit,amenity,ref-FR-STIF-stop_id,comment,shelter,dpt,train,crossing,name,city,supervised,lat,maxspeed,bicycle_parking,man_made,recycling-cans,charge,source-wheelchair,description,reg,recycling-green_waste,osmId,highway,old_name,note,crossing_ref,street,loc-name,bus,recycling-paper,segregated,ref-FR-STIF,official_name,bench,button_operated,network,recycling-plastic,tactile_paving,wheelchair,barrier,fixme,route_ref,recycling-glass,recycling-glass_bottles,access,covered,ref-IDFM,district,intermittent,operator,route_ref-FR-RER_D,bicycle,lon,source,mapillary,addr-city,direction,opening_hours,type-RATP,fee,ref,foot,crossing-bollard,traffic_calming,recycling_type 
,,,,2228425579,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6259487,,,,,,,, Île-de-France,,2228425579,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4368894,,,,,,,,,,,,
,,,,2228425580,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6259882,,,,,,,, Île-de-France,,2228425580,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4363585,,,,,,,,,,,,
,,,,2228425581,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6260262,,,,,,,, Île-de-France,,2228425581,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4373076,,,,,,,,,,,,
,,,,2228425582,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6260885,,,,,,,, Île-de-France,,2228425582,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4366389,,,,,,,,,,,,
,,,,2228425583,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6261295,,,,,,,, Île-de-France,,2228425583,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4375167,,,,,,,,,,,,
,,,,2228425584,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6261295,,,,,,,, Île-de-France,,2228425584,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4380453,,,,,,,,,,,,
,,,,2228425585,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6261477,,,,,,,, Île-de-France,,2228425585,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4376822,,,,,,,,,,,,
,,,,2228425586,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262176,,,,,,,, Île-de-France,,2228425586,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4368135,,,,,,,,,,,,
,,,,2228425587,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262631,,,,,,,, Île-de-France,,2228425587,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4374225,,,,,,,,,,,,
,,,,2228425588,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262677,,,,,,,, Île-de-France,,2228425588,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4376201,,,,,,,,,,,,
,,,,2228425589,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262707,,,,,,,, Île-de-France,,2228425589,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4370479,,,,,,,,,,,,
,,,,2228425590,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6263133,,,,,,,, Île-de-France,,2228425590,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4372525,,,,,,,,,,,,
,,,,2228425591,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6263376,,,,,,,, Île-de-France,,2228425591,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4380016,,,,,,,,,,,,
,,,,2228425592,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6264317,,,,,,,, Île-de-France,,2228425592,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4352854,,,,,,,,,,,,
,,,,2228425593,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6264393,,,,,,,, Île-de-France,,2228425593,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4351360,,,,,,,,,,,,
,,,,2228425594,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6264606,,,,,,,, Île-de-France,,2228425594,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4384934,,,,,,,,,,,,
,,,,2228425595,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6265031,,,,,,,, Île-de-France,,2228425595,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4354807,,,,,,,,,,,,
,,,,2228425596,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6265153,,,,,,,, Île-de-France,,2228425596,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4351107,,,,,,,,,,,,
,,,,2228425597,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6265623,,,,,,,, Île-de-France,,2228425597,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4381952,,,,,,,,,,,,
,,,,2228425598,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6265666,,,,,,,, Île-de-France,,2228425598,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4384032,,,,,,,,,,,,
,,,,2228425599,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6265988,,,,,,,, Île-de-France,,2228425599,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4387140,,,,,,,,,,,,
,,,,2228425600,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6266003,,,,,,,, Île-de-France,,2228425600,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4359357,,,,,,,,,,,,
,,,,2228425601,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6266262,,,,,,,, Île-de-France,,2228425601,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4350326,,,,,,,,,,,,
,,,,2228425602,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6266322,,,,,,,, Île-de-France,,2228425602,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4358760,,,,,,,,,,,,
,,,,2228425603,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6266482,,,,,,,, Île-de-France,,2228425603,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4380263,,,,,,,,,,,,
,,,,2228425604,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6266824,,,,,,,, Île-de-France,,2228425604,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4354394,,,,,,,,,,,,
,,,,2228425605,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6266930,,,,,,,, Île-de-France,,2228425605,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4360253,,,,,,,,,,,,
,,,,2228425606,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6267461,,,,,,,, Île-de-France,,2228425606,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4357772,,,,,,,,,,,,
,,,,2228425607,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6267598,,,,,,,, Île-de-France,,2228425607,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4386772,,,,,,,,,,,,
,,,,2228425608,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6267642,,,,,,,, Île-de-France,,2228425608,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4384942,,,,,,,,,,,,
,,,,2228425609,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6267811,,,,,,,, Île-de-France,,2228425609,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4354830,,,,,,,,,,,,
,,,,2228425610,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6267897,,,,,,,, Île-de-France,,2228425610,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4348330,,,,,,,,,,,,
,,,,2228425611,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268072,,,,,,,, Île-de-France,,2228425611,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4379808,,,,,,,,,,,,
,,,,2228425612,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268224,,,,,,,, Île-de-France,,2228425612,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4373966,,,,,,,,,,,,
,,,,2228425613,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268509,,,,,,,, Île-de-France,,2228425613,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4365677,,,,,,,,,,,,
,,,,2228425614,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268707,,,,,,,, Île-de-France,,2228425614,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4360851,,,,,,,,,,,,
,,,,2228425615,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268707,,,,,,,, Île-de-France,,2228425615,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4364482,,,,,,,,,,,,
,,,,2228425616,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268828,,,,,,,, Île-de-France,,2228425616,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4386703,,,,,,,,,,,,
,,,,2228425617,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6268974,,,,,,,, Île-de-France,,2228425617,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4379873,,,,,,,,,,,,
,,,,2228425618,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6269163,,,,,,,, Île-de-France,,2228425618,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4367124,,,,,,,,,,,,
,,,,2228425619,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6269193,,,,,,,, Île-de-France,,2228425619,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4360966,,,,,,,,,,,,
,,,,2228425620,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6269315,,,,,,,, Île-de-France,,2228425620,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4387716,,,,,,,,,,,,
,,,,2228425621,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6269490,,,,,,,, Île-de-France,,2228425621,,,,,Boulevard de France,,,,,,,,,,,,,,,,,,,,,,,,,,2.4384032,,,,,,,,,,,,
,,,,2228425622,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6269584,,,,,,,, Île-de-France,,2228425622,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4372525,,,,,,,,,,,,
,,,,2228425623,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6269740,,,,,,,, Île-de-France,,2228425623,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4362712,,,,,,,,,,,,
,,,,2228425624,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6270317,,,,,,,, Île-de-France,,2228425624,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4368112,,,,,,,,,,,,
,,,,2228425627,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6271380,,,,,,,, Île-de-France,,2228425627,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4377598,,,,,,,,,,,,
,,,,2228425628,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6271809,,,,,,,, Île-de-France,,2228425628,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4382082,,,,,,,,,,,,
,,,,2228425629,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6272282,,,,,,,, Île-de-France,,2228425629,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4377728,,,,,,,,,,,,
,,,,2228425630,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6272583,,,,,,,, Île-de-France,,2228425630,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4350397,,,,,,,,,,,,
,,,,2228425631,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6272626,,,,,,,, Île-de-France,,2228425631,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4379223,,,,,,,,,,,,
,,,,2228425639,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6273387,,,,,,,, Île-de-France,,2228425639,,,,,Rue des Mazières,,,,,,,,,,,,,gate,,,,,,,,,,,,,2.4375436,,,,,,,,,,,,
,,,,2228425642,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6273850,,,,,,,, Île-de-France,,2228425642,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4348707,,,,,,,,,,,,
,,,,2228425646,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6275096,,,,,,,, Île-de-France,,2228425646,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4349942,,,,,,,,,,,,
,,,,2228425647,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6275452,,,,,,,, Île-de-France,,2228425647,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4382105,,,,,,,,,,,,
,,,,2228425648,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6276342,,,,,,,, Île-de-France,,2228425648,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4357709,,,,,,,,,,,,
,,,,2228425649,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6276578,,,,,,,, Île-de-France,,2228425649,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4349487,,,,,,,,,,,,
,,,,2228425650,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6279907,,,,,,,, Île-de-France,,2228425650,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4348219,,,,,,,,,,,,
,,,,2228425651,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6283000,,,,,,,, Île-de-France,,2228425651,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4346399,,,,,,,,,,,,
,,,,2228425652,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6283709,,,,,,,, Île-de-France,,2228425652,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4346497,,,,,,,,,,,,
,,,,2228425653,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6284461,,,,,,,, Île-de-France,,2228425653,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4347797,,,,,,,,,,,,
,,,,2229429621,,,,,,,,,waste_basket,,,, Essonne,,,,Évry-Courcouronnes,,48.6213275,,,,,,,, Île-de-France,,2229429621,,,,,Rue Henri Rochefort,,,,,,,,,,,,,,,,,,,,,,,,,,2.4417677,,,,,,,,,,,,
,,,,2229429645,,,platform,5,,,,,,StopPoint:10:382,,yes, Essonne,,,Place de la Commune,Évry-Courcouronnes,,48.6215307,,,,,,STIF 2019-01,, Île-de-France,,2229429645,bus_stop,,,,Villa Charles Gambon,,yes,,,3921,,yes,,,,,no,,,402,,,,,,,,,,,2.4401716,,,,,,,,,,,,
,,,,2229429656,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6216466,,,,,,,, Île-de-France,,2229429656,,,,,Rue Henri Rochefort,,,,,,,,,,,,,,,,,,,,,,,,,,2.4422820,,,,,,,,,,,,
,,,6,2229429666,,,,,,,,,bicycle_parking,,,, Essonne,,,,Évry-Courcouronnes,no,48.6216893,,stands,,,,,, Île-de-France,,2229429666,,,,,Place de la Commune,,,,,,,,,,,,,,,,,,,no,,,,,,,2.4412555,,,,,,,,,,,,
,,,,2229429698,,,platform,5,,,,,,StopPoint:10:381,,yes, Essonne,,,Place de la Commune,Évry-Courcouronnes,,48.6217846,,,,,,STIF 2019-01,, Île-de-France,,2229429698,bus_stop,,,,Place de la Commune,,yes,,,3920,,yes,,,,,no,,,402,,,,,,,,,,,2.4402081,,,,,,,,,,,,
,,,,2229429833,,,,,,,,,recycling,,,, Essonne,,,,Évry-Courcouronnes,,48.6224774,,,,,,,, Île-de-France,,2229429833,,,,,Villa Jean Baptiste Dumay,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,2.4384850,,,,,,,,,,,,container
,,,,2229429837,,,,,,,,,waste_basket,,,, Essonne,,,,Évry-Courcouronnes,,48.6225241,,,,,,,, Île-de-France,,2229429837,,,,,Rue Henri Rochefort,,,,,,,,,,,,,,,,,,,,,,,,,,2.4364862,,,,,,,,,,,,
,,,,2229429875,,,,,,,,,waste_basket,,,, Essonne,,,,Évry-Courcouronnes,,48.6231956,,,,,,,, Île-de-France,,2229429875,,,,,Villa Rochefort,,,,,,,,,,,,,,,,,,,,,,,,,,2.4356733,,,,,,,,,,,,
,,,,2229429880,,,,,,,,,waste_basket,,,, Essonne,,,,Évry-Courcouronnes,,48.6233019,,,,,,,, Île-de-France,,2229429880,,,,,Villa Rochefort,,,,,,,,,,,,,,,,,,,,,,,,,,2.4342813,,,,,,,,,,,,
,,,,2229429965,,,,,,,,,waste_basket,,,, Essonne,,,,Évry-Courcouronnes,,48.6250552,,,,,,,, Île-de-France,,2229429965,,,,,Boulevard des Coquibus,,,,,,,,,,,,,,,,,,,,,,,,,,2.4369558,,,,,,,,,,,,
,,,,2238362285,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6273029,,,,,,,, Île-de-France,,2238362285,crossing,,,,Allee des Champs Elysees (Courcouronnes),,,,,,,,,,,,,,,,,,,,,,,,,,2.4242126,,,,,,,,,,,,
,,,,2238362286,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6273166,,,,,,,, Île-de-France,,2238362286,crossing,,,,Allee des Champs Elysees (Courcouronnes),,,,,,,,,,,,,,,,,,,,,,,,,,2.4240673,,,,,,,,,,,,
,,,,2238362318,,,,,,,,,,,,, Essonne,,traffic_signals,,Évry-Courcouronnes,,48.6308984,,,,,,,, Île-de-France,,2238362318,traffic_signals,,,,Boulevard de l'Europe,,,,,,,,,,,,,,,,,,,,,,,,,,2.4248617,,,,,,,,,,,,
,,,,2238362319,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6309094,,,,,,,, Île-de-France,,2238362319,crossing,,,,Boulevard de l'Europe,,,,,,,,,,,,,,,,,,,,,,,,,,2.4247036,,,,,,,,,,,,
,,,,2238362321,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6309339,,,,,,,, Île-de-France,,2238362321,crossing,,,,Boulevard de l'Europe,,,,,,,,,,,,,,,,,,,,,,,,,,2.4252632,,,,,,,,,,,,
,,,,2279291871,,,,,,,,,recycling,,,, Essonne,,,,Évry-Courcouronnes,,48.6324536,,,,,,,, Île-de-France,,2279291871,,,,,Rue Pierre et Marie Curie,,,,,,,,,,,,,,,,yes,,,,,,,,,,2.4319724,,,,,,,,,,,,container
,,,,2279291872,,,platform,5,,,,,,StopPoint:10:459,,yes, Essonne,,,Rosenberg,Évry-Courcouronnes,,48.6325805,,,,,,STIF 2018-05,, Île-de-France,,2279291872,bus_stop,,,,Rue Pierre et Marie Curie,,yes,,,3964,,yes,,,,,yes,,,408,,,,,,,,,,,2.4321658,,,,,,,,,,,,
,,,,2281211289,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6315568,,,,,,,, Île-de-France,,2281211289,,,,,Rue du Village,,,,,,,,,,,,,,,,,,,,,,,,,,2.4473164,,,,,,,,,,,,
,,,,2283021781,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6169329,,,,,,,, Île-de-France,,2283021781,crossing,,,,Rue de l'Essonne,,,,,,,,,,,,,,,,,,,,,,,,,,2.4311761,,,,,,,,,,,,
,,,,2283021783,,,,,,,,,,,,, Essonne,,,,Corbeil-Essonnes,,48.6172615,,,,,,,, Île-de-France,,2283021783,,,,,Rue Henri Desbrueres,,,,,,,,,,,,,,,,,,,,,,,,,,2.4549963,,,,,,,,,,,,
,,,,2283021787,,,,,,,,,,,,, Essonne,,,,Corbeil-Essonnes,,48.6174894,,,,,,,, Île-de-France,,2283021787,,,,,Rue Henri Desbrueres,,,,,,,,,,,,,,,,,,,,,,,,,,2.4548076,,,,,,,,,,,,
,,,,2283021790,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6176620,,,,,,,, Île-de-France,,2283021790,crossing,,,,Boulevard de l'Yerres,,,,,,,,,,,,,,,,,,,,,,,,,yes,2.4300672,,,,,,,,,,,,
,,,,2283021792,,,,,,,,,,,,, Essonne,,,,Corbeil-Essonnes,,48.6177142,,,,,,,, Île-de-France,,2283021792,,,,,Rue Henri Desbrueres,,,,,,,,,,,,,,,,,,,,,,,,,,2.4546742,,,,,,,,,,,,
,,,,2283021793,,,,,,,,,,,,, Essonne,,,,Corbeil-Essonnes,,48.6177392,,,,,,,, Île-de-France,,2283021793,,,,,Rue Henri Desbrueres,,,,,,,,,,,,,,,,,,,,,,,,,,2.4544951,,,,,,,,,,,,
,,,,2283021796,,,,,,,,,,,,, Essonne,,,,Corbeil-Essonnes,,48.6178206,,,,,,,, Île-de-France,,2283021796,,,,,Avenue Serge Dassault,,,,,,,,,,,,,,,,,,,,,,,,,,2.4544237,,,,,,,,,,,,
,,,,2283021801,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6194959,,,,,,,, Île-de-France,,2283021801,,,,,Rue Henri Desbruères,,,,,,,,,,,,,,,,,,,,,,,,,,2.4517692,,,,,,,,,,,,
,,,,2283021803,,,,,,,,,,,,, Essonne,,uncontrolled,,Évry-Courcouronnes,,48.6195570,,,,,,,, Île-de-France,,2283021803,crossing,,,,Rue Henri Desbruères,,,,,,,,,,,,,,,,,,,,,,,,,designated,2.4518761,,,,,,,,,,,,
,,,,2283021805,,,,,,,,,,,,, Essonne,,uncontrolled,,Évry-Courcouronnes,,48.6197107,,,,,,,, Île-de-France,,2283021805,crossing,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,designated,2.4520670,,,,,,,,,,,,
,,,,2283021806,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6197538,,,,,,,, Île-de-France,,2283021806,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4521664,,,,,,,,,,,,
,,,,2283021813,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6198707,,,,,,,, Île-de-France,,2283021813,,,,,Rue Bel Air,,,,,,,,,,,,,,,,,,,,,,,,,,2.4537989,,,,,,,,,,,,
,,,,2283021815,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6198890,,,,,,,, Île-de-France,,2283021815,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4534422,,,,,,,,,,,,
,,,,2283021818,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6199424,,,,,,,, Île-de-France,,2283021818,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4529039,,,,,,,,,,,,
,,,,2283021820,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6199740,,,,,,,, Île-de-France,,2283021820,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4527308,,,,,,,,,,,,
,,,,2283021825,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6200583,,,,,,,, Île-de-France,,2283021825,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4524540,,,,,,,,,,,,
,,,,2283021827,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6200673,,,,,,,, Île-de-France,,2283021827,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4522381,,,,,,,,,,,,
,,,,2283021829,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6200783,,,,,,,, Île-de-France,,2283021829,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4523011,,,,,,,,,,,,
,,,,2283021835,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6201604,,,,,,,, Île-de-France,,2283021835,,,,,Rue Pierre Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4522066,,,,,,,,,,,,
,,,,2283116762,,,platform,5,,,,,,StopPoint:29:415,,yes, Essonne,,,Gare du Bras de Fer RER,Évry-Courcouronnes,,48.6239058,,,,,,,, Île-de-France,,2283116762,bus_stop,,,,Rue Nettie Stevens,,yes,,,33360,,,,,,,,,,50,,,,,,,,,,,2.4502595,,,,,,,,,,,,
,,,,2283116778,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6254370,,,,,,,, Île-de-France,,2283116778,,,,,Place Andre Malraux,,,,,,,,,,,,,,,,,,,,,,,,,,2.4515034,,,,,,,,,,,,
,,,,2283116780,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6254405,,,,,,,, Île-de-France,,2283116780,,,,,Place Andre Malraux,,,,,,,,,,,,,,,,,,,,,,,,,,2.4515583,,,,,,,,,,,,
,,,,2283127777,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6219313,,,,,,,, Île-de-France,,2283127777,,,,,Chemin de la Grange Feu Louis,,,,,,,,,,,,,,,,,,,,,,,,,,2.4569057,,,,,,,,,,,,
,,,,2283127778,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6219692,,,,,,,, Île-de-France,,2283127778,,,,,Impasse Dumont d'Urville,,,,,,,,,,,,,,,,,,,,,,,,,,2.4566777,,,,,,,,,,,,
,,,,2283127822,,,platform,5,,,,,,StopPoint:10:46,,, Essonne,,,Bonhomme en Pierre,Évry-Courcouronnes,,48.6286590,,,,,,STIF 2018-05,, Île-de-France,,2283127822,bus_stop,,,,Rue du Bonhomme En Pierre,,yes,,,3742,,,,,,,yes,,,408,,,,,,,,,,,2.4532877,,,Évry,,,,,,,,,
,,,,2283127823,,,platform,5,,,,,,StopPoint:10:47,,, Essonne,,,Bonhomme en Pierre,Évry-Courcouronnes,,48.6284874,,,,,,STIF 2018-05,, Île-de-France,,2283127823,bus_stop,,,,Avenue de Mousseau,,yes,,,3743,,,,,,,yes,,,408,,,,,,,,,,,2.4529651,,,Évry,,,,,,,,,
