sidewalk,layer,lanes,amenity,tactile_paving,cycleway,note,:END_ID,tunnel,oneway,width,leaf_type,fixme,train,lcn_ref,area,bicycle_road,name,leaf_cycle,railway,capacity,maxspeed,bicycle_parking,description-covid19,landuse,cycleway-left,cycleway-right,surface,natural,level,leisure,wall,bridge,vehicle,bicycle,segregated,source,:TYPE,building,ref,foot,:START_ID,bench,osmId,highway,lit,public_transport,smoothness 
,,,,,,,2225798582,,,,,,,,,,Place Victor Grignard,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,NEXT_NODE,,,,2225798590,,212766267,,,,
,,,,,,,788241102,,,,,,,,,,Place Victor Grignard,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,NEXT_NODE,,,,2225798582,,212766267,,,,
,,,,,,,788145930,,,,,,,,,,Place Victor Grignard,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,NEXT_NODE,,,,788241102,,212766267,,,,
,,,,,,,2225798596,,,,,,,,,,Place Victor Grignard,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,NEXT_NODE,,,,788145930,,212766267,,,,
,,,,,,,1016124656,,,,,,,,,,Place Victor Grignard,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,NEXT_NODE,,,,2225798596,,212766267,,,,
,,,,,,,2228425621,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425628,,213091692,,,,
,,,,,,,2228425608,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425621,,213091692,,,,
,,,,,,,2228425598,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425608,,213091692,,,,
,,,,,,,2228425597,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425598,,213091692,,,,
,,,,,,,2228425603,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425597,,213091692,,,,
,,,,,,,2228425611,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425603,,213091692,,,,
,,,,,,,2228425617,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425611,,213091692,,,,
,,,,,,,2228425627,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425617,,213091692,,,,
,,,,,,,2228425629,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425627,,213091692,,,,
,,,,,,,2228425631,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425629,,213091692,,,,
,,,,,,,2228425628,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425631,,213091692,,,,
,,,,,,,2228425584,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292422015,,213091693,,,,
,,,,,,,2228425585,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425584,,213091693,,,,
,,,,,,,2228425588,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425585,,213091693,,,,
,,,,,,,2228425591,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425588,,213091693,,,,
,,,,,,,2228425594,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425591,,213091693,,,,
,,,,,,,2228425599,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425594,,213091693,,,,
,,,,,,,2228425607,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425599,,213091693,,,,
,,,,,,,2228425616,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425607,,213091693,,,,
,,,,,,,2228425620,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425616,,213091693,,,,
,,,,,,,292422057,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425620,,213091693,,,,
,,,,,,,292422016,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292422057,,213091693,,,,
,,,,,,,292422015,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292422016,,213091693,,,,
,,,,,,,2228425581,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425583,,213091694,,,,
,,,,,,,2228425579,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425581,,213091694,,,,
,,,,,,,2228425578,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425579,,213091694,,,,
,,,,,,,2228425577,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425578,,213091694,,,,
,,,,,,,2228425576,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425577,,213091694,,,,
,,,,,,,2228425580,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425576,,213091694,,,,
,,,,,,,2228425582,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425580,,213091694,,,,
,,,,,,,2228425586,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425582,,213091694,,,,
,,,,,,,2228425589,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425586,,213091694,,,,
,,,,,,,2228425590,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425589,,213091694,,,,
,,,,,,,2228425587,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425590,,213091694,,,,
,,,,,,,2228425583,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425587,,213091694,,,,
,,,,,,,2228425574,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425575,,213091695,,,,
,,,,,,,2228425569,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425574,,213091695,,,,
,,,,,,,2228425567,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425569,,213091695,,,,
,,,,,,,2228425564,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425567,,213091695,,,,
,,,,,,,2228425561,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425564,,213091695,,,,
,,,,,,,2228425565,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425561,,213091695,,,,
,,,,,,,2228425566,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425565,,213091695,,,,
,,,,,,,2228425568,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425566,,213091695,,,,
,,,,,,,2228425571,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425568,,213091695,,,,
,,,,,,,2228425572,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425571,,213091695,,,,
,,,,,,,2228425570,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425572,,213091695,,,,
,,,,,,,2228425573,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425570,,213091695,,,,
,,,,,,,2228425575,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425573,,213091695,,,,
,,,,,,,2228425622,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425612,,213091696,,,,
,,,,,,,1802214316,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425622,,213091696,,,,
,,,,,,,2228425624,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,1802214316,,213091696,,,,
,,,,,,,2228425618,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425624,,213091696,,,,
,,,,,,,2228425613,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425618,,213091696,,,,
,,,,,,,2228425615,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425613,,213091696,,,,
,,,,,,,2228425623,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425615,,213091696,,,,
,,,,,,,2228425619,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425623,,213091696,,,,
,,,,,,,2228425614,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425619,,213091696,,,,
,,,,,,,2228425605,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425614,,213091696,,,,
,,,,,,,2228425600,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425605,,213091696,,,,
,,,,,,,2228425602,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425600,,213091696,,,,
,,,,,,,2228425606,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425602,,213091696,,,,
,,,,,,,2228425609,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425606,,213091696,,,,
,,,,,,,2228425604,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425609,,213091696,,,,
,,,,,,,2228425595,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425604,,213091696,,,,
,,,,,,,2228425592,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425595,,213091696,,,,
,,,,,,,2228425593,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425592,,213091696,,,,
,,,,,,,2228425596,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425593,,213091696,,,,
,,,,,,,2228425601,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425596,,213091696,,,,
,,,,,,,2228425610,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425601,,213091696,,,,
,,,,,,,2189924125,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425610,,213091696,,,,
,,,,,,,292421770,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2189924125,,213091696,,,,
,,,,,,,292421767,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292421770,,213091696,,,,
,,,,,,,292421768,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292421767,,213091696,,,,
,,,,,,,1802214323,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292421768,,213091696,,,,
,,,,,,,1802214303,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,1802214323,,213091696,,,,
,,,,,,,292422059,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,1802214303,,213091696,,,,
,,,,,,,1802214296,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,292422059,,213091696,,,,
,,,,,,,2228425612,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,1802214296,,213091696,,,,
,,,,,,,2228425558,,,,broadleaved,,,,,,,,,,,,,forest,,,,,,,,,,,,Bing,NEXT_NODE,,,,2228425563,,213091698,,,,
,,,,,,,2228425556,,,,broadleaved,,,,,,,,,,,,,forest,,,,,,,,,,,,Bing,NEXT_NODE,,,,2228425558,,213091698,,,,
,,,,,,,2228425559,,,,broadleaved,,,,,,,,,,,,,forest,,,,,,,,,,,,Bing,NEXT_NODE,,,,2228425556,,213091698,,,,
,,,,,,,2228425563,,,,broadleaved,,,,,,,,,,,,,forest,,,,,,,,,,,,Bing,NEXT_NODE,,,,2228425559,,213091698,,,,
,,,,,,,2228425551,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425560,,213091699,,,,
,,,,,,,2228425548,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425551,,213091699,,,,
,,,,,,,2228402100,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425548,,213091699,,,,
,,,,,,,2228402102,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228402100,,213091699,,,,
,,,,,,,2228425562,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228402102,,213091699,,,,
,,,,,,,2228425560,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425562,,213091699,,,,
,,,,,,,2228425554,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2228425557,,213091700,,,,
,,,,,,,2228425550,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2228425554,,213091700,,,,
,,,,,,,2782442088,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2228425550,,213091700,,,,
,,,,,,,2228425549,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2782442088,,213091700,,,,
,,,,,,,2228425552,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2228425549,,213091700,,,,
,,,,,,,2782442123,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2228425552,,213091700,,,,
,,,,,,,2228425555,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2782442123,,213091700,,,,
,,,,,,,2228425557,,,,broadleaved,,,,,,,,,,,,,forest,,,,wood,,,,,,,,Bing,NEXT_NODE,,,,2228425555,,213091700,,,,
,,,,,,,2228425648,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425653,,213091701,,,,
,,,,,,,2228425630,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425648,,213091701,,,,
,,,,,,,2228425642,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425630,,213091701,,,,
,,,,,,,2228425646,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425642,,213091701,,,,
,,,,,,,2228425649,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425646,,213091701,,,,
,,,,,,,2228425650,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425649,,213091701,,,,
,,,,,,,2228425651,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425650,,213091701,,,,
,,,,,,,2228425652,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425651,,213091701,,,,
,,,,,,,2228425653,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,2228425652,,213091701,,,,
,,,,,,,2283021805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021806,,219098719,cycleway,,,
,,,,,,,2283021803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021805,,219098719,cycleway,,,
,,,,,,,2283021801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021803,,219098719,cycleway,,,
,,,,,,,2283021829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021827,,219098721,cycleway,,,
,,,,,,,5632822877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021829,,219098721,cycleway,,,
,,,,,,,5632822878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822877,,219098721,cycleway,,,
,,,,,,,5632822879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822878,,219098721,cycleway,,,
,,,,,,,2283021825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822879,,219098721,cycleway,,,
,,,,,,,5632822880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021825,,219098721,cycleway,,,
,,,,,,,5632822881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822880,,219098721,cycleway,,,
,,,,,,,5632822882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822881,,219098721,cycleway,,,
,,,,,,,2283021820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822882,,219098721,cycleway,,,
,,,,,,,5632822883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021820,,219098721,cycleway,,,
,,,,,,,2283021818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822883,,219098721,cycleway,,,
,,,,,,,5632822884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021818,,219098721,cycleway,,,
,,,,,,,5632822885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822884,,219098721,cycleway,,,
,,,,,,,5632822886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822885,,219098721,cycleway,,,
,,,,,,,5632822887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822886,,219098721,cycleway,,,
,,,,,,,5632822888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822887,,219098721,cycleway,,,
,,,,,,,2283021815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822888,,219098721,cycleway,,,
,,,,,,,5632822889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021815,,219098721,cycleway,,,
,,,,,,,5632822890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822889,,219098721,cycleway,,,
,,,,,,,2283021813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,5632822890,,219098721,cycleway,,,
,,,,,,,2467298591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,2283021813,,219098721,cycleway,,,
,,,,,,,2285767407,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2128199556,,219413625,cycleway,yes,,
,,,,,,,2285767406,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767407,,219413625,cycleway,yes,,
,,,,,,,2285767405,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767406,,219413625,cycleway,yes,,
,,,,,,,2285767404,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767405,,219413625,cycleway,yes,,
,,,,,,,2285767403,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767404,,219413625,cycleway,yes,,
,,,,,,,2285767402,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767403,,219413625,cycleway,yes,,
,,,,,,,2285767401,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767402,,219413625,cycleway,yes,,
,,,,,,,2285767400,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767401,,219413625,cycleway,yes,,
,,,,,,,1297485498,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485356,,219510107,cycleway,yes,,
,,,,,,,1297485250,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485498,,219510107,cycleway,yes,,
,,,,,,,1297485440,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485250,,219510107,cycleway,yes,,
,,,,,,,1297485457,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485440,,219510107,cycleway,yes,,
,,,,,,,1297485135,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485457,,219510107,cycleway,yes,,
,,,,,,,1297485409,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485135,,219510107,cycleway,yes,,
,,,,,,,1297485599,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485409,,219510107,cycleway,yes,,
,,,,,,,1297485659,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485599,,219510107,cycleway,yes,,
,,,,,,,1297485373,,,,,,,27,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1297485659,,219510107,cycleway,yes,,
,,,,,,,2286604206,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604203,,219510110,cycleway,no,,
,,,,,,,2286604217,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604206,,219510110,cycleway,no,,
,,,,,,,2286604221,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604217,,219510110,cycleway,no,,
,,,,,,,2286604225,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604221,,219510110,cycleway,no,,
,,,,,,,6774992849,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604225,,219510110,cycleway,no,,
,,,,,,,2286604234,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,6774992849,,219510110,cycleway,no,,
,,,,,,,2286604236,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604234,,219510110,cycleway,no,,
,,,,,,,2286604238,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604236,,219510110,cycleway,no,,
,,,,,,,2286604242,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604238,,219510110,cycleway,no,,
,,,,,,,2286604244,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604242,,219510110,cycleway,no,,
,,,,,,,2286604250,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604244,,219510110,cycleway,no,,
,,,,,,,6009952485,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604250,,219510110,cycleway,no,,
,,,,,,,2286604262,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,6009952485,,219510110,cycleway,no,,
,,,,,,,6009952492,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604262,,219510110,cycleway,no,,
,,,,,,,6009952488,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,6009952492,,219510110,cycleway,no,,
,,,,,,,508400873,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,6009952488,,219510110,cycleway,no,,
,-1,,,,,,2286604108,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,yes,2286604090,,219510122,cycleway,yes,,
,1,,,,,,2286604203,,,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,NEXT_NODE,,,yes,2286604154,,219510124,cycleway,no,,
,,,,,,,4193033996,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,413746384,,219510127,cycleway,,,
,,,,,,,4193033991,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,4193033996,,219510127,cycleway,,,
,,,,,,,4193033992,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,4193033991,,219510127,cycleway,,,
,,,,,,,4193033993,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,4193033992,,219510127,cycleway,,,
,,,,,,,4193033994,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,4193033993,,219510127,cycleway,,,
,,,,,,,4193033995,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,4193033994,,219510127,cycleway,,,
,,,,,,,292422356,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,,4193033995,,219510127,cycleway,,,
,,,,,,,2286604073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,yes,2286604072,,219510138,cycleway,yes,,
,,,,,,,2286604082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,yes,2286604073,,219510138,cycleway,yes,,
,,,,,,,2286604090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT_NODE,,,yes,2286604082,,219510138,cycleway,yes,,
